a,person_id,fio,orcid,researcherId,scopusId,openAlexId,alt_fios,cluster_id
10314,1087410,E. L. Gkougkousis,,,,A5074197287,E. Gkougkousis; E. L. Gkougkousis,1081
38855,1022742,E. Luiggi Lopez,,,,A5050242579,E. Lopez; E. Luiggi Lopez; E. López; EL Lopez,1082
40105,1023993,E. Luiggi Lopez,,,,A5029548856,E. Lopez; E. L. Lopez; E. Luiggi Lopez; E. López; Eduardo Lopez; Eduardo Luiggi Lopez,1082
39218,1023105,E. Laird,0000-0003-0583-8008,,,A5065531322,E. Laird; Edward Laird; E. M. Laird; Edward Matthew Laird,1083
40010,1023898,E. Laird,0000-0001-9589-127X,,http://www.scopus.com/inward/authorDetails.url?authorID=8911955300&partnerID=MN8TOARS,A5017107645,E. A. Laird; E. Laird; E.A.D. Laird; Edward A. Laird; Edward Alexander Laird; Edward Laird; Elise Nicole Laird,1083
39347,1023234,E. Longo,,,,A5070226542,E. Longo; Egidio Longo,1084
40374,1024262,E. Longo,0000-0001-6238-6787,,http://www.scopus.com/inward/authorDetails.url?authorID=35227628400&partnerID=MN8TOARS,A5065140526,E. Longo; Egidio Longo; Elson Longo; Elson Longo e Ricardo Longo; Emanuelly de Oliveira Longo; Longo Elson; Élson Longo,1084
45096,1029831,E. López Asamar,,,,A5087277270,E Asamar; E. L Asamar; E. Lopez Asamar; E. López Asamar; Elias Lopez Asamar; Elias López Asamar; Elías López Asamar,1085
50124,1042314,E. Lopez Asamar,,,,A5013946740,E. Lopez Asamar; E. Lopez‐Asamar,1085
3311,1079412,N. Sotnikova,,,,A5017388867,N. N. Sotnikova; N. Sotnikova; Natalia Sotnikova,1086
15714,1093436,N. Sotnikova,,,,A5011877171,N. Sotnikova; N. A. Sotnikova,1086
4630,1080774,N. Soni,,,,A5046395828,N. Soni; N. K. Soni; Nimesh K. Soni; Nitesh Kumar Soni; Nitesh Soni,1087
50670,1043592,N. Soni,0000-0002-4444-0855,,http://www.scopus.com/inward/authorDetails.url?authorID=10639656400&partnerID=MN8TOARS,A5039380861,N. R. Soni; N. Soni; Nakul R. Soni; Nakul Soni,1087
4757,1080901,N. S. Knecht,,,,A5051512062,N. Knecht; Neil Knecht; N. S. Knecht; Neil Scott Knecht,1088
18107,1096115,N. S. Knecht,,,,A5021531551,N. Knecht; N. S. Knecht; Ns Knecht; Ns S. Knecht,1088
4834,1080978,N. Schroer,,,,A5054837752,N C Schroer; N. Schroer; Nicolai Schroer,1089
34674,1113511,N. Schroerc,,,,A5060347745,N. Schroerc,1089
8098,1085194,N. Smirnov,0000-0003-3638-4838,,,A5024299105,Nikita Smirnov; N. Smirnov; N.E Smirnov; N. E. Smirnov,1090
13277,1090650,N. Smirnov,0000-0002-1361-0305,,,A5011537329,N. A. Smirnov; Н. А. Смирнов; Nikolai Smirnov; N Aleksej Smirnov,1090
19531,1097565,N. Smirnov,,,,A5001199149,N. Smirnov; Nikolai Smirnov; N.P. Smirnov,1090
21379,1099451,N. Smirnov,,,,A5003162599,N. Smirnov; N.E Smirnov; Nikolai Smirnov,1090
32370,1110654,N. Smirnov,,,,A5057605257,N. Smirnov,1090
8423,1085519,N. S. Dann,,,,A5054968952,N. S. Dann; N. Dann; Nicholas Stuart Dann,1091
10233,1087329,N. S. Dann,0000-0002-2127-732X,,,A5045148949,Nicholas Dann; N. S. Dann,1091
14997,1092490,N. Sasao,,,,A5045859572,N. Sasao; Nobuyuki Sasao,1092
46939,1034041,N. Sasao,0000-0002-2685-7905,,,A5081365793,N. Sasao; Noboru Sasao,1092
20930,1098980,N. Smith,,,,A5082579964,N. Smith; N. A. Smith; Nickolaus A. Smith,1093
42066,1026105,N. Smith,0000-0002-8656-9577,,,A5013154976,N. Smith; Nicholas Smith; N.C. Smith; Nicholas Charles Smith,1093
43493,1027535,N. Smith,,,,A5055060935,N. J. Cooper Smith; N. Smith; Nicholas Smith,1093
43926,1027975,N. Smith,0000-0002-0324-3054,,,A5042550505,N. Smith; Nicholas Smith; N. A. Smith; N. A Smith; Nicholas A. Smith; Nicholas Albert Smith,1093
40110,1023998,N. Sen,,,,A5030567106,N. Sen; Naresh Sen,1094
40815,1024703,N. Sen,,,,A5069727895,N. Sen; N. Chon Sen; N.C. Sen; Niladri Sen,1094
48437,1035889,N. Sen,,,,A5038767506,N. Sen; Sen N.,1094
41935,1025974,N. Sahoo,0000-0003-4518-6630,,,A5001193722,N. R. Sahoo; N. Ranjan Sahoo; N. Sahoo; N.R Sahoo; NIHAR R SAHOO; Nihar R. Sahoo; Nihar Ranjan Sahoo; Nihar Sahoo,1095
43993,1028042,N. Sahoo,0000-0001-9539-8370,,,A5075607006,N. Sahoo; Niladribihari Sahoo,1095
45150,1029885,N. Sahoo,,,,A5036798000,N. R. Sahoo; N. Sahoo,1095
3421,1079537,V. Vaniev,,,,A5086798454,V. S. Vaniev; V. Vaniev,1096
15721,1093448,V. Vanev,,,,A5034728366,V. Vanev; V.S. Van'ev,1096
4313,1080457,V. V. Kostyukhin,0000-0002-0490-9209,,,A5035058817,V. Kostyukhin; V. V. Kostyukhin; V.V Kostyukhin; Vadim Kostyukhin,1097
9371,1086467,V. V. Kostyukhin,,,,A5079038756,V. Kostyukhin; V. V. Kostyukhin,1097
4711,1080855,V. Vercesi,0000-0001-7670-4563,,,A5049265039,V. Vercesi; Vercesi; Valerio Vercesi,1098
32270,1110554,V. Vercesi,,,,A5036244990,V. Vercesi,1098
4742,1080886,V. V. Ammosov,,,,A5050839664,V. Ammosov; V. V. Ammosov; V.V Ammosov; Vladimir Ammosov,1099
9651,1086747,V. V. Ammosov,,,,A5023346294,V. Ammosov; V. V. Ammosov,1099
4873,1081017,V. Vacek,0000-0001-9584-0392,,,A5056223192,V. Vacek; Vacek Vaclav; Vaclav Hubata Vacek; Vaclav Vacek; Václav Vacek,1100
10454,1087550,V. Vacek,,,,A5081300095,V. Vacek; Vic Vacek,1100
12550,1089915,V. Veckalns,,,,A5035903106,V. Veckalns; Viesturs Veckalns,1101
42629,1026668,V. Veckalns,0000-0003-3676-9711,,http://www.scopus.com/inward/authorDetails.url?authorID=55699104200&partnerID=MN8TOARS,A5070729948,V. Veckalns; Viesturs Veckalns; Veckalns,1101
21624,1099696,V. Vladimirov,,,,A5059467857,Vangelis Vladimirov; V. E. Vladimirov; V. Vladimirov,1102
32099,1110383,V. Vladimirov,0000-0001-7957-2156,,,A5003765060,V. V. Vladimirov; Vangelis Vladimirov; В. В. Владимиров,1102
34641,1113478,V. Vrb,,,,A5028497368,V. Vrb,1103
45840,1032942,V. Vrba,,,,A5018412510,V. Vrba; Vaclav Vrba; Václav Vrba,1103
35659,1005105,V. V. Petrov,,,,A5031170070,Валентин Владимирович Петров,1104
37344,1017723,V. V. Petrov,0000-0003-0451-3076,,http://www.scopus.com/inward/authorDetails.url?authorID=55542854100&partnerID=MN8TOARS,A5084081421,V. V. Petrov; V. Petrov; Victor Petrov; V. V. Afonin V. Yu. Petrov; Victor V. Petrov,1104
44851,1029586,V. Vagnoni,0000-0003-2206-311X,,http://www.scopus.com/inward/authorDetails.url?authorID=6603830771&partnerID=MN8TOARS,A5046580619,V. M. Vagnoni; V. Vagnoni; Vagnoni; Vincenzo Maria Vagnoni; Vincenzo Vagnoni,1105
48793,1040165,V. Vagnoni,,,,A5016089504,V. M. Vagnoni; V. Vagnoni; Vincenzo Maria Vagnoni; Vincenzo Vagnoni; Vincenzo M. Vagnoni,1105
44935,1029670,V. V. Gligorov,0000-0002-8189-8267,,,A5059860685,Gligorov; V. Gligorov; V. V. Gligorov; Vladimir Gligorov; Vladimir V. Gligorov; Vladimir Vava Gligorov,1106
49294,1040666,V. V. Gligorov,,,,A5091737748,V. Gligorov; V. V. Gligorov; Vava Gligorov,1106
47373,1034817,V. Valuev,0000-0002-0783-6703,,,A5033595215,V. Valuev; V. Y.‐U. Valuev; V. Yu Valuev; V. Yu. Valuev; V.Y. Valuev; Vyacheslav Valuev,1107
47534,1034978,V. Valuev,,,,A5006456917,V. Valuev; V.Yu Valuev; V.Yu. Valuev; Viatcheslav Valuev,1107
3542,1079686,S. Strandberg,0000-0002-8913-0981,,,A5004452562,J. Strandberg; Jonas Strandberg; S. Strandberg; Sara Strandberg,1108
6144,1082288,S. Strandberg,0000-0001-7253-7497,,,A5032413332,S. Strandberg; Sara Strandberg; Sara Kristina Strandberg,1108
3754,1079898,S. Schaepe,0000-0002-6270-2214,,,A5013313832,S. Schaepe; Steffen Schaepe,1109
9861,1086957,S. Schaepe,,,,A5054874189,S. Schaepe; St. Schaepe,1109
3811,1079955,S. Schmitt,0000-0002-6394-1081,,,A5015379192,S. Schmitt; S.P.M. Schmitt; Sebastian Schmitt,1110
6785,1082929,S. Schmitt,0000-0001-8387-1853,,,A5046135832,S. Schmitt; Stefan M. Schmitt; Stefan Schmitt,1110
47759,1035203,S. Schmitz,,,,A5080700765,S. A. Schmitz; S. Schmitz; Simon Schmitz,1110
4007,1080151,S. S. Bocchetta,,,,A5023577874,S. Bocchetta; S. S. Bocchetta; Simona Serena Bocchetta,1111
7321,1083465,S. S. Bocchetta,,,,A5066734957,S. Bocchetta; S. S. Bocchetta,1111
4077,1080221,S. Sultansoy,0000-0003-2340-748X,,,A5026045846,S. Sultansoy; Saleh Sultanov; S. F. Sultansoy; S. | Sultansoy; Saleh F. Sultansoy; Saleh Sultansoy,1112
6949,1083093,S. Sultansoy,,,,A5025807577,S. Sultansoy; S.F. Sultansoy; Sf Sultansoy,1112
32138,1110422,S. Sultansoy,,,,A5010925943,S. Sultansoy,1112
4169,1080313,S. Spagnolo,0000-0001-7482-6348,,,A5029730836,S. Spagnolo; Stefania Spagnolo; Salvatore Spagnolo,1113
6248,1082392,S. Spagnolo,,,,A5042565508,S. Spagnolo; Stefania Spagnolo,1113
4314,1080458,S. Schaetzel,,,,A5035103460,S. Schaetzel; Sebastian Schaetzel,1114
29337,1107544,S. Schaetzelb,,,,A5027180922,S. Schaetzelb,1114
4943,1081087,S. Simion,,,,A5058869698,S. Simion; Stefan Simion,1115
