person1,person2,common_pubs
1024225,1022979,26
1024225,1021652,26
1024225,1023945,24
1024225,1022192,26
1024225,1034941,17
1024225,1035239,12
1024225,1022500,26
1024225,1022444,26
1024225,1035349,4
1024225,1026299,24
1024225,1021636,17
1024225,1024251,25
1024225,1025948,25
1024225,1021611,26
1024225,1023985,25
1024225,1023966,26
1024225,1021736,19
1024225,1028624,13
1024225,1022589,1
1024225,1021948,14
1024225,1021881,24
1024225,1035430,5
1024225,1027067,19
1024225,1022684,13
1024225,1022775,26
1024225,1035623,2
1024225,1023868,26
1024225,1023126,22
1024225,1021690,26
1024225,1034986,3
1024225,1023557,26
1024225,1022096,2
1024225,1021507,26
1024225,1021590,1
1024225,1024269,22
1024225,1024226,26
1024225,1024358,22
1024225,1021665,22
1024225,1024417,9
1024225,1025580,19
1024225,1022819,24
1024225,1024433,8
1024225,1025905,17
1024225,1035429,2
1024225,1023172,26
1024225,1024683,15
1024225,1024419,26
1024225,1023823,26
1024225,1023098,2
1024225,1022856,26
1024225,1034735,13
1024225,1024521,7
1024225,1023800,26
1024225,1021589,15
1024225,1021941,1
1024225,1022896,11
1024225,1035342,14
1024225,1022141,26
1024225,1022168,26
1024225,1021693,1
1024225,1024189,26
1024225,1027951,16
1024225,1021439,26
1024225,1024409,23
1024225,1022045,26
1024225,1023540,26
1024225,1022543,24
1024225,1029960,6
1024225,1024147,14
1024225,1021576,12
1024225,1005791,18
1024225,1022050,1
1024225,1021974,15
1024225,1024250,2
1024225,1021742,26
1024225,1024046,26
1024225,1034743,13
1024225,1022374,26
1024225,1022375,24
1024225,1023374,24
1024225,1030012,17
1024225,1023754,24
1024225,1023196,26
1024225,1028724,24
1024225,1024120,4
1024225,1028758,17
1024225,1021501,18
1024225,1021812,2
1024225,1022335,26
1024225,1025274,1
1024225,1024247,15
1024225,1022600,26
1024225,1023288,23
1024225,1021869,1
1024225,1023907,26
1024225,1035334,1
1024225,1034798,22
1024225,1023445,24
1024225,1021729,26
1024225,1022063,24
1024225,1022323,10
1024225,1027992,15
1024225,1021858,14
1024225,1023458,26
1024225,1026460,1
1024225,1027902,3
1024225,1025316,1
1024225,1025757,25
1024225,1023499,26
1024225,1022781,26
1024225,1021871,17
1024225,1023547,26
1024225,1034780,23
1024225,1017106,25
1024225,1034850,23
1024225,1022831,26
1024225,1022455,26
1024225,1022344,21
1024225,1021979,24
1024225,1024559,16
1024225,1021649,25
1024225,1035225,12
1024225,1034843,24
1024225,1023124,24
1024225,1021817,19
1024225,1035259,9
1024225,1034921,21
1024225,1023887,26
1024225,1022260,26
1024225,1022020,4
1024225,1021847,17
1024225,1023792,6
1024225,1022689,26
1024225,1025805,25
1024225,1021726,26
1024225,1022476,26
1024225,1025958,13
1024225,1021947,15
1024225,1023962,26
1024225,1023554,2
1024225,1023243,25
1024225,1024698,11
1024225,1022570,26
1024225,1029050,7
1024225,1027193,5
1024225,1035222,1
1024225,1023369,26
1024225,1022241,26
1024225,1023049,2
1024225,1023781,26
1024225,1023187,24
1024225,1023775,26
1024225,1022592,25
1024225,1019286,20
1024225,1024637,1
1024225,1022911,25
1024225,1022428,18
1024225,1027522,2
1024225,1024283,25
1024225,1022092,26
1024225,1022452,26
1024225,1023617,1
1024225,1023761,26
1024225,1021757,21
1024225,1022388,26
1024225,1024348,26
1024225,1029990,7
1024225,1026907,5
1024225,1023710,26
1024225,1023077,14
1024225,1021676,26
1024225,1023170,26
1024225,1024621,2
1024225,1022377,17
1024225,1022432,2
1024225,1022389,26
1024225,1021946,2
1024225,1023864,1
1024225,1021988,16
1024225,1023825,26
1024225,1021843,1
1024225,1034916,24
1024225,1021214,26
1024225,1024344,23
1024225,1021511,2
1024225,1023114,2
1024225,1034920,24
1024225,1022170,24
1024225,1024618,3
1024225,1025852,11
1024225,1022621,26
1024225,1022828,1
1024225,1022068,2
1024225,1023491,24
1024225,1023156,26
1024225,1025293,2
1024225,1023331,13
1024225,1021831,1
1024225,1024303,4
1024225,1021503,26
1024225,1022794,2
1024225,1022743,26
1024225,1021703,1
1024225,1026141,2
1024225,1024092,20
1024225,1022520,26
1024225,1029224,4
1024225,1021813,26
1024225,1022188,18
1024225,1024248,26
1024225,1022884,25
1024225,1023875,2
1024225,1023482,26
1024225,1026383,14
1024225,1024294,26
1024225,1024546,3
1024225,1022826,24
1024225,1022659,22
1024225,1027791,16
1024225,1023806,26
1024225,1024467,2
1024225,1025896,1
1024225,1024167,26
1024225,1022142,2
1024225,1024203,2
1024225,1021995,26
1024225,1022144,26
1024225,1022545,1
1024225,1028699,21
1024225,1022185,26
1024225,1025599,20
1024225,1023885,22
1024225,1034910,24
1024225,1022796,16
1024225,1022270,21
1024225,1022261,23
1024225,1022044,26
1024225,1022167,26
1024225,1022894,26
1024225,1022086,20
1024225,1034960,17
1024225,1021552,24
1024225,1024258,14
1024225,1022848,26
1024225,1023051,9
1024225,1024410,24
1024225,1027539,10
1024225,1021820,26
1024225,1024207,26
1024225,1022535,25
1024225,1022945,26
1024225,1021628,5
1024225,1023467,19
1024225,1022334,26
1024225,1021864,16
1024225,1023592,24
1024225,1030063,18
1024225,1024411,26
1024225,1021674,1
1024225,1025264,6
1024225,1024019,26
1024225,1021512,26
1024225,1021824,26
1024225,1023697,1
1024225,1024156,8
1024225,1024074,26
1024225,1022013,26
1024225,1023504,21
1024225,1023442,24
1024225,1034882,17
1024225,1023681,26
1024225,1023057,26
1024225,1025773,1
1024225,1023532,24
1024225,1022954,26
1024225,1023456,26
1024225,1023190,24
1024225,1025898,1
1024225,1024338,8
1024225,1023423,26
1024225,1023319,2
1024225,1023909,26
1024225,1022006,16
1024225,1034838,23
1024225,1022282,19
1024225,1023464,21
1024225,1022296,10
1024225,1022420,14
1024225,1025268,1
1024225,1023179,26
1024225,1023558,24
1024225,1005755,26
1024225,1021848,26
1024225,1022629,26
1024225,1022401,5
1024225,1024290,26
1024225,1021549,26
1024225,1023993,16
1024225,1034845,24
1024225,1023214,26
1024225,1021466,6
1024225,1034814,21
1024225,1034712,13
1024225,1023400,22
1024225,1028894,24
1024225,1024470,3
1024225,1023551,26
1024225,1024641,5
1024225,1023662,25
1024225,1023646,2
1024225,1022731,22
1024225,1021668,26
1024225,1022586,10
1024225,1023225,26
1024225,1024330,26
1024225,1022608,26
1024225,1035089,5
1024225,1022983,2
1024225,1034859,17
1024225,1027434,3
1024225,1025786,25
1024225,1021802,24
1024225,1026394,15
1024225,1023826,13
1024225,1023560,26
1024225,1024704,8
1024225,1022158,17
1024225,1024259,5
1024225,1022601,26
1024225,1023192,13
1024225,1024308,26
1024225,1023070,2
1024225,1021856,17
1024225,1024313,26
1024225,1023526,26
1024225,1035002,9
1024225,1022233,4
1024225,1024646,14
1024225,1022746,26
1024225,1027931,6
1024225,1025884,23
1024225,1023217,26
1024225,1021939,26
1024225,1023043,26
1024225,1022360,8
1024225,1034774,20
1024225,1021472,26
1024225,1023917,26
1024225,1024532,9
1024225,1024169,26
1024225,1023486,26
1024225,1023480,26
1024225,1025761,14
1024225,1034863,17
1024225,1035608,1
1024225,1023562,16
1024225,1023654,20
1024225,1024325,26
1024225,1027925,24
1024225,1022995,18
1024225,1022070,22
1024225,1025885,4
1024225,1024379,3
1024225,1024059,25
1024225,1021969,12
1024225,1023668,26
1024225,1023481,12
1024225,1021685,26
1024225,1024416,2
1024225,1034952,22
1024225,1022762,26
1024225,1025327,4
1024225,1021497,22
1024225,1023862,26
1024225,1022482,26
1024225,1034817,18
1024225,1021504,20
1024225,1022069,26
1024225,1023573,26
1024225,1021724,16
1024225,1022883,24
1024225,1022536,26
1024225,1022705,25
1024225,1023320,26
1024225,1034902,21
1024225,1021905,26
1024225,1021718,25
1024225,1024073,24
1024225,1024024,10
1024225,1022966,18
1024225,1023570,24
1024225,1021681,26
1024225,1024321,26
1024225,1022358,26
1024225,1021521,26
1024225,1024658,1
1024225,1023028,26
1024225,1024360,26
1024225,1021841,26
1024225,1025949,7
1024225,1029212,3
1024225,1023275,17
1024225,1023384,23
1024225,1022493,10
1024225,1025427,24
1024225,1034909,24
1024225,1027395,4
1024225,1024062,26
1024225,1023375,26
1024225,1025849,1
1024225,1023256,21
1024225,1021613,11
1024225,1022325,26
1024225,1022782,26
1024225,1034759,24
1024225,1032836,19
1024225,1022571,23
1024225,1023330,17
1024225,1022384,17
1024225,1021892,7
1024225,1022647,26
1024225,1022322,26
1024225,1023747,13
1024225,1023405,1
1024225,1034847,11
1024225,1024281,2
1024225,1034769,24
1024225,1022139,26
1024225,1023017,2
1024225,1021755,26
1024225,1021666,26
1024225,1025779,4
1024225,1021710,26
1024225,1024060,26
1024225,1022870,26
1024225,1025735,21
1024225,1024453,4
1024225,1025834,14
1024225,1024199,24
1024225,1022166,26
1024225,1022798,26
1024225,1023284,2
1024225,1025858,9
1024225,1021609,20
1024225,1022937,11
1024225,1034861,1
1024225,1023920,17
1024225,1022190,26
1024225,1024214,26
1024225,1021489,14
1024225,1005591,8
1024225,1023720,22
1024225,1024162,17
1024225,1022792,22
1024225,1023266,26
1024225,1022871,16
1024225,1021488,26
1024225,1023801,26
1024225,1026437,1
1024225,1022490,26
1024225,1027654,10
1024225,1028646,24
1024225,1023529,26
1024225,1021798,23
1024225,1022079,1
1024225,1022923,26
1024225,1023534,12
1024225,1022224,26
1024225,1022768,2
1024225,1034745,24
1024225,1023899,26
1024225,1023091,26
1024225,1022839,26
1024225,1021485,10
1024225,1024510,1
1024225,1024536,4
1024225,1023784,26
1024225,1023339,14
1024225,1027720,16
1024225,1021788,26
1024225,1021782,11
1024225,1023324,15
1024225,1027214,1
1024225,1034908,24
1024225,1022160,1
1024225,1021435,26
1024225,1022612,26
1024225,1022546,3
1024225,1023440,16
1024225,1023982,23
1024225,1021679,26
1024225,1034926,19
1024225,1023349,9
1024225,1023731,15
1024225,1023721,26
1024225,1023622,12
1024225,1023609,26
1024225,1025769,25
1024225,1034737,24
1024225,1035555,1
1024225,1021487,1
1024225,1021556,26
1024225,1022291,26
1024225,1035460,1
1024225,1021753,25
1024225,1024240,26
1024225,1022624,26
1024225,1021525,8
1024225,1023301,26
1024225,1023735,8
1024225,1005758,22
1024225,1022376,23
1024225,1021629,26
1024225,1023778,26
1024225,1035336,4
1024225,1024083,26
1024225,1021929,26
1024225,1034929,6
1024225,1021708,26
1024225,1033375,24
1024225,1023600,26
1024225,1022327,26
1024225,1022898,2
1024225,1024631,1
1024225,1024314,26
1024225,1022989,20
1024225,1035236,11
1024225,1025907,18
1024225,1023265,22
1024225,1022651,2
1024225,1028997,21
1024225,1023516,26
1024225,1022189,1
1024225,1035250,12
1024225,1021934,2
1024225,1034727,14
1024225,1021773,2
1024225,1023679,20
1024225,1021516,26
1024225,1024086,26
1024225,1022576,2
1024225,1027170,4
1024225,1022503,26
1024225,1023263,13
1024225,1022234,26
1024225,1023123,26
1024225,1022318,26
1024225,1034716,20
1024225,1034137,17
1024225,1023611,14
1024225,1023647,26
1024225,1024114,9
1024225,1022695,26
1024225,1022138,26
1024225,1033781,24
1024225,1022772,2
1024225,1025532,24
1024225,1024640,4
1024225,1024447,9
1024225,1024168,3
1024225,1025388,19
1024225,1023888,13
1024225,1025287,2
1024225,1021914,12
1024225,1022372,24
1024225,1027860,13
1024225,1022159,25
1024225,1022832,19
1024225,1034802,15
1024225,1023745,24
1024225,1035201,1
1024225,1022847,26
1024225,1022398,26
1024225,1023667,26
1024225,1024230,26
1024225,1022302,18
1024225,1023803,21
1024225,1022258,26
1024225,1024234,26
1024225,1022004,24
1024225,1021772,9
1024225,1022341,24
1024225,1035045,5
1024225,1023341,26
1024225,1024378,9
1024225,1034778,8
1024225,1021483,2
1024225,1022300,21
1024225,1023121,24
1024225,1021620,26
1024225,1024472,1
1024225,1023599,26
1024225,1022187,24
1024225,1021842,26
1024225,1034849,16
1024225,1021839,2
1024225,1023229,1
1024225,1022662,26
1024225,1034818,24
1024225,1022529,24
1024225,1025987,1
1024225,1023588,26
1024225,1022214,23
1024225,1027224,22
1024225,1029140,6
1024225,1022962,23
1024225,1023463,24
1024225,1023786,26
1024225,1035618,2
1024225,1021634,26
1024225,1035186,10
1024225,1023833,2
1024225,1021796,20
1024225,1022457,26
1024225,1024587,10
1024225,1022890,15
1024225,1023861,25
1024225,1024174,26
1024225,1024406,26
1024225,1021822,26
1024225,1021491,8
1024225,1021883,10
1024225,1024072,2
1024225,1023963,26
1024225,1029034,24
1024225,1021739,26
1024225,1035174,4
1024225,1021990,26
1024225,1034991,3
1024225,1023656,26
1024225,1024464,23
1024225,1023615,16
1024225,1023627,1
1024225,1025928,1
1024225,1023958,2
1024225,1034757,12
1024225,1034901,5
1024225,1034329,13
1024225,1023169,26
1024225,1023954,25
1024225,1022924,10
1024225,1022169,26
1024225,1021993,26
1024225,1027014,3
1024225,1023802,26
1024225,1023836,2
1024225,1022610,26
1024225,1021498,26
1024225,1027377,5
1024225,1023531,26
1024225,1022073,26
1024225,1023649,1
1024225,1025957,1
1024225,1022379,26
1024225,1025953,25
1024225,1022410,26
1024225,1021920,25
1024225,1025750,5
1024225,1021737,2
1024225,1026956,3
1024225,1023425,1
1024225,1035533,3
1024225,1024227,1
1024225,1024101,26
1024225,1023415,26
1024225,1029981,8
1024225,1023182,1
1024225,1021508,26
1024225,1027905,17
1024225,1022008,26
1024225,1022373,1
1024225,1022254,2
1024225,1022678,11
1024225,1024241,8
1024225,1023409,26
1024225,1021750,24
1024225,1023108,18
1024225,1025826,4
1024225,1021540,23
1024225,1022528,6
1024225,1021997,2
1024225,1023741,4
1024225,1024075,26
1024225,1023080,26
1024225,1023157,13
1024225,1021963,26
1024225,1023132,20
1024225,1024545,9
1024225,1022001,26
1024225,1022080,1
1024225,1034811,24
1024225,1034852,24
1024225,1023689,26
1024225,1023765,17
1024225,1034800,24
1024225,1028030,22
1024225,1035371,1
1024225,1022128,8
1024225,1023598,9
1024225,1022352,26
1024225,1035305,2
1024225,1029242,15
1024225,1022404,26
1024225,1023630,18
1024225,1021885,5
1024225,1022561,18
1024225,1022383,2
1024225,1026683,24
1024225,1034898,24
1024225,1024124,26
1024225,1023402,12
1024225,1023027,13
1024225,1022825,15
1024225,1023008,26
1024225,1022563,26
1024225,1023890,26
1024225,1021760,12
1024225,1023465,2
1024225,1025766,1
1024225,1027007,5
1024225,1021455,26
1024225,1023186,21
1024225,1022757,14
1024225,1023840,26
1024225,1024173,26
1024225,1023902,4
1024225,1022117,11
1024225,1025951,5
1024225,1021725,26
1024225,1021913,23
1024225,1022852,18
1024225,1023095,21
1024225,1023316,26
1024225,1022231,26
1024225,1022429,26
1024225,1034787,10
1024225,1026909,5
1024225,1023926,3
1024225,1022112,26
1024225,1021964,26
1024225,1025741,1
1024225,1024257,7
1024225,1023102,26
1024225,1022418,26
1024225,1023021,25
1024225,1023258,16
1024225,1022590,2
1024225,1022264,26
1024225,1024555,4
1024225,1021877,2
1024225,1023727,26
1024225,1030135,1
1024225,1023158,26
1024225,1024176,26
1024225,1024138,25
1024225,1023387,2
1024225,1024717,11
1024225,1028944,14
1024225,1022907,26
1024225,1023660,6
1024225,1022354,17
1024225,1035652,2
1024225,1024656,1
1024225,1034784,22
1024225,1029053,14
1024225,1034883,9
1024225,1022892,6
1024225,1023961,9
1024225,1023791,5
1024225,1022876,22
1024225,1023594,26
1024225,1024017,26
1024225,1022438,1
1024225,1022119,26
1024225,1027038,11
1024225,1022370,2
1024225,1025778,1
1024225,1034684,14
1024225,1035309,3
1024225,1034729,21
1024225,1035074,1
1024225,1024244,26
1024225,1024610,6
1024225,1024232,2
1024225,1022625,15
1024225,1021444,26
1024225,1024471,5
1024225,1023306,15
1024225,1035548,4
1024225,1022299,21
1024225,1029216,18
1024225,1024137,26
1024225,1023113,23
1024225,1023900,26
1024225,1024262,23
1024225,1034822,16
1024225,1021795,26
1024225,1025747,3
1024225,1025801,6
1024225,1025897,12
1024225,1024357,2
1024225,1022549,26
1024225,1024027,1
1024225,1034870,9
1024225,1022702,2
1024225,1027343,12
1024225,1023680,15
1024225,1024029,26
1024225,1023271,2
1024225,1024043,4
1024225,1023507,26
1024225,1021912,26
1024225,1028467,9
1024225,1025751,4
1024225,1034958,9
1024225,1022541,22
1024225,1024233,25
1024225,1027259,13
1024225,1034768,16
1024225,1025749,3
1024225,1022337,1
1024225,1022930,26
1024225,1025330,5
1024225,1022163,18
1024225,1022122,24
1024225,1024579,5
1024225,1024142,26
1024225,1022814,26
1024225,1021805,26
1024225,1023769,26
1024225,1024069,2
1024225,1023035,1
1024225,1024335,26
1024225,1023054,2
1024225,1024107,3
1024225,1023410,10
1024225,1023062,26
1024225,1023869,26
1024225,1024385,26
1024225,1024131,10
1024225,1027386,12
1024225,1026578,16
1024225,1024397,3
1024225,1023436,26
1024225,1028346,2
1024225,1034899,24
1024225,1021544,2
1024225,1023452,24
1024225,1023061,26
1024225,1023552,21
1024225,1025662,4
1024225,1023903,4
1024225,1023804,26
1024225,1022347,1
1024225,1028921,22
1024225,1023025,17
1024225,1024193,26
1024225,1022812,19
1024225,1024212,24
1024225,1022858,10
1024225,1017968,26
1024225,1022292,12
1024225,1022552,7
1024225,1034940,24
1024225,1026057,7
1024225,1025850,25
1024225,1022226,26
1024225,1028667,19
1024225,1034762,24
1024225,1024181,26
1024225,1024648,2
1024225,1035110,8
1024225,1025930,1
1024225,1028302,19
1024225,1022778,26
1024225,1026535,2
1024225,1023354,24
1024225,1029161,1
1024225,1023673,9
1024225,1034801,24
1024225,1023239,2
1024225,1034713,24
1024225,1022481,12
1024225,1024402,2
1024225,1025744,23
1024225,1035346,1
1024225,1022350,26
1024225,1024184,15
1024225,1026985,1
1024225,1021723,14
1024225,1030008,1
1024225,1028518,24
1024225,1028849,13
1024225,1024115,26
1024225,1024160,2
1024225,1022835,2
1024225,1024386,24
1024225,1021698,26
1024225,1022929,26
1024225,1022836,6
1024225,1022504,26
1024225,1022487,26
1024225,1021469,14
1024225,1023719,2
1024225,1024032,26
1024225,1021453,26
1024225,1027242,8
1024225,1024253,22
1024225,1021569,26
1024225,1029091,22
1024225,1022247,26
1024225,1023483,25
1024225,1024707,9
1024225,1021671,4
1024225,1035238,12
1024225,1024187,25
1024225,1022301,2
1024225,1023205,26
1024225,1021763,16
1024225,1005569,24
1024225,1022308,24
1024225,1034871,7
1024225,1026456,12
1024225,1021776,26
1024225,1021450,25
1024225,1023462,16
1024225,1029996,1
1024225,1023303,25
1024225,1035062,1
1024225,1029929,3
1024225,1023846,1
1024225,1021537,26
1024225,1021861,16
1024225,1024396,26
1024225,1024403,25
1024225,1022480,26
1024225,1024620,5
1024225,1029237,3
1024225,1034864,1
1024225,1023475,6
1024225,1034824,14
1024225,1034907,18
1024225,1022363,26
1024225,1028936,23
1024225,1024047,26
1024225,1022097,26
1024225,1023161,26
1024225,1027288,8
1024225,1005788,1
1024225,1028352,13
1024225,1023948,26
1024225,1028988,24
1024225,1024466,2
1024225,1029009,14
1024225,1024355,3
1024225,1025755,2
1024225,1024486,5
1024225,1024058,25
1024225,1035150,2
1024225,1024481,12
1024225,1024064,1
1024225,1024588,4
1024225,1021717,26
1024225,1024301,26
1024225,1021780,15
1024225,1021866,3
1024225,1025909,2
1024225,1035144,1
1024225,1021597,26
1024225,1024026,26
1024225,1024191,1
1024225,1025753,1
1024225,1024256,26
1024225,1023142,25
1024225,1023281,26
1024225,1027076,1
1024225,1025945,9
1024225,1003881,6
1024225,1030010,3
1024225,1023873,26
1024225,1021484,13
1024225,1034865,2
1024225,1023715,2
1024225,1023589,25
1024225,1021927,1
1024225,1021851,26
1024225,1024347,26
1024225,1023553,1
1024225,1021596,22
1024225,1021978,15
1024225,1035630,3
1024225,1035442,2
1024225,1024135,2
1024225,1025830,11
1024225,1034725,23
1024225,1027331,21
1024225,1022882,26
1024225,1034788,8
1024225,1023794,24
1024225,1023738,10
1024225,1024418,8
1024225,1035448,1
1024225,1024152,5
1024225,1023580,5
1024225,1024349,5
1024225,1034873,24
1024225,1024694,1
1024225,1023702,24
